lat,lon,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
-1.5,143.5,3.2484,3.0144,3.0586,3.4478,3.6926,3.3115,2.7278,3.4373,3.4997,3.7838,3.3593,3.4114
-0.5,143.5,3.5765,3.2755,3.366,3.6679,3.9914,3.6163,2.9938,3.7445,3.7918,4.1474,3.6926,3.8496
0.5,143.5,3.8513,3.5002,3.5974,3.8863,4.0603,3.7706,3.2964,4.0488,4.0795,4.428,4.0469,4.1916
1.5,143.5,3.7766,3.6218,3.6576,4.0618,3.9782,3.8172,3.4538,4.1782,4.1357,4.4537,4.1566,4.3217
2.5,143.5,3.6653,3.6504,3.4939,4.0044,3.8758,3.7661,3.6362,4.2259,4.1686,4.4258,4.3116,4.3452
3.5,143.5,3.4939,3.7178,3.373,3.8573,3.8424,3.6797,3.7303,4.1712,4.1189,4.2792,4.2689,4.1825
4.5,143.5,3.5172,3.6886,3.3967,3.8088,3.7241,3.5525,3.6298,4.025,3.949,4.2557,4.1717,3.9578
5.5,143.5,3.509,3.8122,3.5278,3.8866,3.6228,3.468,3.5112,3.8911,3.7368,4.1777,4.139,3.8165
6.5,143.5,3.7594,3.8779,3.8093,4.0068,3.6214,3.4577,3.4997,3.7279,3.607,4.1131,4.1474,3.8837
7.5,143.5,4.049,4.1074,4.1146,4.2158,3.9067,3.5395,3.487,3.5458,3.4716,3.9926,4.1741,4.051
8.5,143.5,4.2554,4.3932,4.4556,4.4916,4.1717,3.714,3.4886,3.4097,3.4322,3.9036,4.2017,4.213
9.5,143.5,4.4978,4.6709,4.799,4.8528,4.632,4.019,3.6662,3.2914,3.3754,3.8786,4.4059,4.447
10.5,143.5,4.8074,5.0088,5.1106,5.2214,4.9894,4.4309,3.8534,3.2119,3.2945,3.936,4.6718,4.7839
11.5,143.5,4.9255,5.232,5.4163,5.598,5.3028,4.871,3.99,3.1711,3.3502,3.9475,4.8922,5.0174
12.5,143.5,4.9296,5.3686,5.7029,5.7996,5.5447,5.2872,4.0584,3.1685,3.3934,4.0176,5.087,5.1996
13.5,143.5,4.9987,5.3714,5.8615,6.0367,5.8728,5.5795,4.1592,3.2033,3.3794,4.0572,5.3035,5.3215
14.5,143.5,4.9771,5.2788,5.891,6.1054,6.1325,5.7766,4.3942,3.2513,3.5112,4.1426,5.4734,5.4324
15.5,143.5,4.9286,5.2903,5.927,6.1692,6.2515,5.8906,4.469,3.3019,3.6919,4.3505,5.5644,5.5291
16.5,143.5,4.8756,5.1725,5.9743,6.1894,6.3427,5.9431,4.6272,3.4298,3.9072,4.5794,5.6323,5.5538
17.5,143.5,4.8317,5.1864,5.9266,6.1207,6.3763,6.0238,4.8252,3.5642,4.1098,4.7688,5.6702,5.4084
18.5,143.5,4.8209,5.2073,5.7972,6.1853,6.3629,6.1308,4.9776,3.6442,4.3742,4.9301,5.7142,5.2334
19.5,143.5,4.6226,5.1816,5.5963,6.126,6.2659,6.3113,5.093,3.7735,4.6049,5.1804,5.6866,5.0604
20.5,143.5,4.6901,5.4341,5.8394,6.4716,6.6353,6.997,5.5807,4.2101,5.1778,5.772,5.8709,5.034
21.5,143.5,4.4086,5.2502,5.5145,6.0415,6.2597,7.0001,5.7698,4.404,5.3782,5.8735,5.5694,4.6097
22.5,143.5,4.2924,4.9582,5.1984,5.8181,5.9561,7.0426,5.8906,4.596,5.5034,5.8949,5.3122,4.1873
23.5,143.5,4.158,4.6606,4.9013,5.3014,5.4254,6.937,6.0175,4.9474,5.7557,5.8541,4.9303,3.8978
24.5,143.5,4.0591,4.5835,4.6414,4.9013,4.9534,6.7394,6.2201,5.256,5.8289,5.8138,4.7568,3.7258
25.5,143.5,3.8431,4.4189,4.2905,4.3637,4.4722,6.3758,6.2952,5.4043,5.8915,5.6213,4.5389,3.4373
26.5,143.5,3.6698,4.3771,4.0603,4.0459,4.1232,5.9251,6.3115,5.7154,5.9102,5.359,4.3054,3.2131
27.5,143.5,3.3542,4.0766,3.9182,3.7044,3.6202,5.221,6.2575,5.9338,5.9357,5.0196,3.9094,3.0134
28.5,143.5,3.1411,3.7915,3.7538,3.4925,3.2842,4.4717,6.1548,6.1301,5.9275,4.6814,3.5105,2.8608
29.5,143.5,2.857,3.3434,3.5472,3.3377,3.0542,3.6658,5.8039,6.1891,5.7211,4.4292,3.2491,2.6575
30.5,143.5,2.5745,2.9395,3.3271,3.2818,2.9882,2.9729,5.4701,6.1322,5.3184,4.0728,2.9347,2.4233
31.5,143.5,2.2694,2.6662,3.115,3.2856,3.0355,2.5937,5.1994,6.0766,5.0155,3.7133,2.754,2.2692
32.5,143.5,1.9906,2.2838,2.8073,3.109,3.0005,2.3544,4.6222,5.8769,4.6214,3.299,2.4814,2.0772
33.5,143.5,1.7393,1.9082,2.6021,2.9707,3.0458,2.3623,4.2257,5.6268,4.3267,2.9429,2.2843,1.8842
34.5,143.5,1.7551,1.7909,2.4132,2.9429,3.0883,2.3683,3.7459,5.273,3.905,2.623,2.1408,1.8348
35.5,143.5,1.8624,2.0047,2.6102,2.9695,3.1586,2.406,3.4634,4.8931,3.5995,2.5289,2.137,1.8122
36.5,143.5,2.3741,2.5992,3.1246,3.3055,3.389,2.863,3.2904,4.5458,3.5604,2.6839,2.4905,2.1569
37.5,143.5,2.509,2.9033,3.5294,3.6466,3.576,3.1699,3.0636,4.2353,3.5815,2.999,2.7583,2.3148
38.5,143.5,2.6446,3.2134,3.7841,3.8585,3.6103,3.2383,2.6532,3.6982,3.4673,3.27,2.861,2.3611
39.5,143.5,2.4998,3.1817,3.7351,3.9386,3.6187,3.0948,2.4514,3.3204,3.4762,3.3509,2.8606,2.2474
40.5,143.5,2.0935,2.8714,3.7668,4.0238,3.6005,3.0358,2.2718,3.0259,3.491,3.3079,2.3304,1.77
41.5,143.5,2.7451,3.39,3.9158,4.0078,3.5287,2.9047,2.2306,2.8044,3.4174,3.499,2.5296,2.1511
42.5,143.5,3.2714,3.5856,3.9924,4.1083,3.7445,3.2141,2.7869,2.8754,3.4483,3.8338,3.4075,3.0182
43.5,143.5,3.0708,3.4505,3.6202,3.8772,3.6998,3.2561,2.9755,2.911,3.3115,3.5976,3.0422,2.7761
44.5,143.5,2.1353,2.5085,3.2417,3.5527,3.1877,2.9261,2.8447,2.8879,3.4685,3.1507,2.2562,1.9562
45.5,143.5,2.1734,2.364,3.4944,3.9559,3.4214,2.9256,2.7408,3.0931,4.0519,3.5002,2.2342,1.9709
46.5,143.5,2.0426,2.3933,3.4385,4.115,3.6322,3.2009,2.9897,3.053,4.0001,3.3134,2.2241,1.8924
47.5,143.5,1.7652,2.0083,3.1267,3.7678,3.4582,3.281,2.9342,3.1673,4.0409,3.2537,2.0758,1.729
48.5,143.5,2.1463,2.6794,3.4658,3.851,3.4262,3.3605,2.7778,3.3005,4.1681,3.3826,2.2848,1.913
49.5,143.5,2.4274,3.491,3.7202,3.5196,3.5784,3.8666,3.0091,3.2345,3.859,2.9803,2.1065,1.8516
50.5,143.5,2.7773,3.695,3.9168,3.7358,3.8042,4.2828,3.6936,3.5102,3.9461,2.9928,2.237,2.1602
51.5,143.5,2.6568,3.8453,4.0327,3.9718,3.781,4.2242,3.6168,3.2813,3.8861,2.9911,2.4509,2.2402
52.5,143.5,2.7329,3.9612,4.0848,3.69,3.5117,4.1479,3.5246,3.2491,3.7217,2.8459,2.4046,2.2231
53.5,143.5,1.9997,3.1219,3.6427,3.6876,3.457,3.9977,3.2998,3.0948,3.5227,2.3338,1.5727,1.4232
54.5,143.5,2.1612,3.7606,4.3999,3.7234,3.5719,3.9482,3.149,3.2424,3.7558,2.2063,1.3565,1.2674
55.5,143.5,1.883,4.055,5.0544,4.1741,3.7114,3.9079,3.0535,3.2551,3.9468,2.2478,1.4686,1.007
56.5,143.5,1.865,4.0538,5.0467,4.249,3.9701,4.0126,3.2227,3.3749,3.9403,2.4223,1.4731,0.9274
57.5,143.5,1.8924,4.0426,5.1422,4.5698,4.1573,4.0073,3.2594,3.54,3.9835,2.6818,1.4498,0.7802
58.5,143.5,1.8686,3.7572,5.1185,4.7388,4.213,4.0351,3.3787,3.577,3.9499,3.0629,1.5912,0.7805
59.5,143.5,1.7854,3.5357,5.1653,5.3201,4.3577,4.8475,4.1868,3.8378,3.9641,3.4224,2.051,0.9698
-49.5,144.5,4.1962,3.8818,2.7216,2.1775,1.6529,1.2847,1.5355,1.9704,2.6268,3.3955,3.7598,4.3565
-48.5,144.5,4.3807,4.0481,2.8253,2.2502,1.7158,1.4573,1.7038,2.1007,2.7468,3.655,3.9252,4.5343
-47.5,144.5,4.584,4.1551,2.9856,2.394,1.8252,1.5478,1.8655,2.2654,2.8903,3.8167,4.103,4.6531
-46.5,144.5,4.7038,4.1952,3.1159,2.477,1.931,1.6435,1.9474,2.3681,3.0312,3.8297,4.2958,4.6853
-45.5,144.5,4.9392,4.4047,3.2782,2.567,2.0158,1.8,2.0102,2.3993,3.067,3.9684,4.3582,4.8269
-44.5,144.5,4.9728,4.6469,3.4212,2.6477,2.0585,1.8492,2.0304,2.4499,3.1255,4.0226,4.4904,4.9978
-43.5,144.5,5.3508,5.0558,3.7706,2.9906,2.2075,2.0258,2.1259,2.6162,3.3931,4.3332,4.7897,5.238
-42.5,144.5,5.7132,5.4283,4.2456,3.335,2.3669,2.1079,2.2786,2.7686,3.6082,4.6572,5.1055,5.4605
-41.5,144.5,5.6544,5.4694,4.3442,3.3991,2.5229,2.2831,2.3062,2.8034,3.5256,4.662,5.0748,5.4574
-40.5,144.5,5.9326,5.4187,4.5456,3.529,2.7122,2.5042,2.5159,3.0838,3.763,4.8468,5.1288,5.5966
-39.5,144.5,6.2482,5.6496,4.853,3.7992,3.0149,2.7252,2.688,3.3802,4.1479,5.1766,5.3854,6.0624
-38.5,144.5,6.7099,6.1013,5.263,4.103,3.1939,2.7614,2.9532,3.6125,4.4693,5.5272,5.7166,6.6516
-37.5,144.5,7.1429,6.4361,5.8442,4.5365,3.5952,3.1246,3.1975,3.8054,4.506,5.3827,5.7571,6.7006
-36.5,144.5,8.196,7.5468,6.8726,5.5855,4.5089,3.7169,3.7205,4.5247,5.3539,6.4853,6.9482,7.889
-35.5,144.5,8.388,7.6781,7.2643,5.9458,4.873,4.1261,4.3102,5.1173,5.9659,6.9665,7.2754,8.2728
-34.5,144.5,8.4965,7.7978,7.4753,6.2112,5.208,4.4263,4.6834,5.5063,6.4445,7.2994,7.5396,8.5058
-33.5,144.5,8.6033,7.7926,7.4928,6.3682,5.4,4.5571,4.902,5.7583,6.8246,7.5211,7.5967,8.5049
-32.5,144.5,8.5334,7.633,7.5523,6.5753,5.6143,4.7647,5.1655,6.0725,7.0416,7.6817,7.7076,8.4065
-31.5,144.5,8.4835,7.759,7.6366,6.7488,5.815,5.0666,5.5478,6.325,7.2588,7.847,7.7791,8.293
-30.5,144.5,8.3623,7.7808,7.687,6.8386,6.0168,5.2908,5.8334,6.6283,7.5149,8.0995,7.9558,8.3093
-29.5,144.5,7.9183,7.493,7.445,6.9655,6.1843,5.4043,6.0053,6.8868,7.5437,8.0299,7.6805,7.9068
-28.5,144.5,7.9752,7.6229,7.5151,7.1952,6.2854,5.5958,6.2203,7.1172,7.6476,8.2404,7.7938,7.8602
-27.5,144.5,7.7818,7.6166,7.5679,7.4042,6.3919,5.717,6.2494,7.3001,7.7294,8.257,7.8317,7.8811
-26.5,144.5,7.5024,7.5259,7.5331,7.3786,6.3787,5.8728,6.4625,7.4882,7.8334,8.3263,7.7676,7.6718
-25.5,144.5,7.122,7.243,7.1779,7.2828,6.48,5.9942,6.6514,7.6522,7.8794,8.3102,7.6392,7.4141
-24.5,144.5,6.9751,7.2264,7.1892,7.3015,6.481,6.0571,6.6706,7.6445,7.8058,8.2834,7.7916,7.3764
-23.5,144.5,6.7769,7.177,7.1976,7.3562,6.4709,6.0504,6.7829,7.627,7.8845,8.3314,7.9054,7.4134
-22.5,144.5,6.5659,7.0658,7.0769,7.3973,6.5009,6.216,6.9175,7.7196,7.9903,8.3611,7.8924,7.2895
-21.5,144.5,6.2232,6.8376,6.9269,7.4136,6.5825,6.2546,6.9934,7.7796,8.2174,8.4137,7.9404,7.2542
-20.5,144.5,5.6729,6.2666,6.3998,7.1484,6.5047,6.2633,7.1232,7.89,8.3165,8.2277,7.6766,6.9122
-19.5,144.5,4.8816,5.1434,5.4614,6.1195,5.7828,5.579,6.4303,7.1789,7.65,7.4143,6.9216,6.1198
-18.5,144.5,4.7249,4.8206,5.1118,5.82,5.7372,5.6275,6.3948,7.1318,7.6044,7.4369,6.9845,6.0343
-17.5,144.5,4.6322,4.7371,5.0078,5.8234,5.9258,5.9342,6.5815,7.0848,7.608,7.531,7.044,5.9422
-16.5,144.5,4.2322,4.361,4.6349,5.7744,5.8757,5.9129,6.4471,6.9492,7.4678,7.3867,6.9245,5.7509
-15.5,144.5,3.8508,4.0404,4.3274,5.3659,5.5265,5.327,5.7838,6.3329,6.9487,6.9842,6.4282,5.2908
-14.5,144.5,3.8215,3.7279,3.7226,4.5833,4.8158,4.7023,5.1389,5.7216,6.0998,6.2354,5.9986,5.1067
-13.5,144.5,4.3702,4.1748,3.9329,4.715,4.7801,4.4616,4.8605,5.6249,6.1008,6.2184,6.397,5.7348
-12.5,144.5,4.1227,3.917,3.66,4.2221,4.4448,4.1273,4.4666,5.1334,5.5322,5.8121,6.078,5.5745
-11.5,144.5,3.7937,3.6792,3.3974,3.9156,4.3061,4.1023,4.4093,4.9222,5.1173,5.5956,5.7737,5.3971
-10.5,144.5,3.6746,3.5213,3.2158,3.6629,4.0771,3.9655,4.2607,4.4834,4.56,5.202,5.3186,5.0597
-9.5,144.5,3.4838,3.3847,3.0235,3.3494,3.4363,3.505,3.779,4.0022,4.0207,4.62,4.7395,4.4832
-8.5,144.5,3.4111,3.3578,2.9695,2.9263,2.5106,2.5637,2.8363,3.0077,3.0763,3.8849,4.0279,4.0466
-7.5,144.5,3.2213,3.2273,3.0226,2.9832,2.3573,2.1082,1.963,1.9286,2.1271,3.1318,3.2954,3.6082
-6.5,144.5,2.1547,2.1509,2.0527,2.5246,2.7511,2.8546,2.5034,2.4355,2.4893,2.9844,2.7643,2.6978
-5.5,144.5,2.0741,1.8958,1.8262,2.4538,3.1526,3.4771,3.3012,3.5546,3.1147,3.1702,2.6398,2.5265
-4.5,144.5,2.2392,2.1079,2.051,2.5682,3.3763,3.6506,3.5366,3.8554,3.5239,3.4822,2.8274,2.5908
-3.5,144.5,2.7914,2.7346,2.6904,2.9837,3.2755,3.2059,3.1207,3.6547,3.4896,3.5815,3.0425,2.9246
-2.5,144.5,2.8898,2.7468,2.8678,3.2352,3.3686,3.0305,2.6856,3.2868,3.2563,3.4894,3.1152,3.1013
-1.5,144.5,3.397,3.1138,3.215,3.5911,3.8657,3.5369,2.9412,3.6833,3.6794,3.9694,3.5486,3.6809
-0.5,144.5,3.6511,3.3281,3.4603,3.6245,3.9881,3.6295,3.0814,3.8297,3.8198,4.2125,3.7668,3.9792
0.5,144.5,3.8369,3.5071,3.6768,3.8904,4.0577,3.737,3.3288,4.0944,4.0224,4.4614,4.0829,4.3128
1.5,144.5,3.8078,3.5184,3.6744,3.973,3.9586,3.8244,3.5215,4.1827,4.0822,4.4813,4.1621,4.3498
2.5,144.5,3.721,3.6202,3.5069,3.8969,3.8635,3.7646,3.5647,4.2094,4.1688,4.391,4.2586,4.3351
3.5,144.5,3.4913,3.6242,3.2854,3.7903,3.7414,3.6785,3.6194,4.1801,4.1482,4.3097,4.2504,4.0519
4.5,144.5,3.4872,3.6401,3.2494,3.7406,3.7006,3.5669,3.534,3.9811,3.9341,4.2091,4.1458,3.864
5.5,144.5,3.4956,3.7082,3.4344,3.7608,3.6684,3.475,3.4481,3.7834,3.7973,4.1484,4.123,3.8657
6.5,144.5,3.7214,3.8762,3.7778,3.8914,3.695,3.4543,3.4951,3.6461,3.6046,4.0416,4.1374,3.911
7.5,144.5,4.0474,4.1338,4.0615,4.1938,3.9202,3.5167,3.552,3.5388,3.469,3.9797,4.0836,4.0118
8.5,144.5,4.3517,4.3956,4.3838,4.4292,4.2266,3.7589,3.5878,3.42,3.4387,3.8558,4.1714,4.1909
9.5,144.5,4.6094,4.6992,4.751,4.8214,4.6075,4.1081,3.7615,3.343,3.3658,3.8513,4.4088,4.5041
10.5,144.5,4.8588,5.0227,5.0818,5.2325,4.9858,4.5175,3.9185,3.2688,3.3394,3.9319,4.6488,4.8605
11.5,144.5,4.9692,5.2349,5.3544,5.5061,5.3153,4.891,3.9888,3.1982,3.3382,3.9662,4.9013,5.1403
12.5,144.5,4.9584,5.4554,5.6748,5.7794,5.6311,5.3359,4.061,3.209,3.3466,4.002,5.0705,5.3148
13.5,144.5,4.8881,5.3568,5.8358,6.0362,5.856,5.6921,4.1237,3.2105,3.2549,3.9254,5.1739,5.3086
14.5,144.5,4.9932,5.3765,5.909,6.1315,6.1831,5.9136,4.453,3.2616,3.4486,4.1222,5.4084,5.5178
15.5,144.5,5.027,5.3712,5.958,6.2148,6.3396,6.0324,4.5955,3.2909,3.6955,4.3346,5.5682,5.6222
16.5,144.5,5.0119,5.2402,5.9726,6.2318,6.395,6.0302,4.7088,3.323,3.8306,4.4959,5.664,5.5474
17.5,144.5,4.9022,5.2217,5.9316,6.2191,6.4471,6.0473,4.9106,3.5225,4.049,4.7112,5.7058,5.4821
18.5,144.5,4.9169,5.2968,5.8954,6.2405,6.4274,6.1858,5.1084,3.642,4.3822,4.961,5.7382,5.3326
19.5,144.5,4.7369,5.1905,5.6282,6.1457,6.3463,6.3835,5.2061,3.7865,4.6548,5.2226,5.7749,5.1706
20.5,144.5,4.7206,5.394,5.8946,6.5234,6.7178,7.0747,5.599,4.1688,5.2154,5.7598,5.9683,5.159
21.5,144.5,4.4417,5.2783,5.4996,6.113,6.3816,7.116,5.7158,4.3445,5.3602,5.8769,5.6645,4.7702
22.5,144.5,4.231,4.9706,5.2997,5.7862,6.0646,7.0697,5.802,4.5773,5.5068,5.8274,5.4283,4.3351
23.5,144.5,4.1297,4.727,4.9608,5.273,5.6544,6.9859,5.9554,4.9015,5.7622,5.8694,5.0993,3.9814
24.5,144.5,3.9638,4.5658,4.7424,4.9416,5.1031,6.7404,6.1478,5.1226,5.9347,5.8219,4.806,3.785
25.5,144.5,3.75,4.4251,4.3414,4.3649,4.4834,6.4078,6.3031,5.3465,5.9479,5.7094,4.5427,3.4661
26.5,144.5,3.6545,4.2878,4.0721,4.0344,4.1498,5.9657,6.3269,5.7247,5.9494,5.4336,4.2974,3.2314
27.5,144.5,3.3878,4.0231,3.8738,3.6694,3.6662,5.2416,6.3086,5.9357,5.9549,5.0688,3.9439,3.0559
28.5,144.5,3.1435,3.7925,3.7193,3.5016,3.3432,4.5574,6.1702,6.1054,5.9448,4.7561,3.6173,2.8872
29.5,144.5,2.9227,3.4253,3.5561,3.3497,3.0998,3.7826,5.856,6.1438,5.7876,4.4496,3.2645,2.6722
30.5,144.5,2.6242,2.9988,3.3451,3.2602,2.989,3.0638,5.5411,6.0799,5.4614,4.0918,2.9419,2.4413
31.5,144.5,2.3566,2.6782,3.1548,3.2518,2.9813,2.58,5.2522,6.0449,5.1535,3.7478,2.737,2.2889
32.5,144.5,2.0263,2.3273,2.8193,3.0979,2.9844,2.3275,4.6922,5.8675,4.7383,3.3355,2.5142,2.0748
33.5,144.5,1.7743,1.9346,2.634,3.0055,3.0298,2.3006,4.225,5.5982,4.3884,3.0499,2.3225,1.8874
34.5,144.5,1.6754,1.7964,2.4062,2.9354,3.042,2.2822,3.8054,5.2862,3.9847,2.7341,2.105,1.7544
35.5,144.5,1.6954,1.932,2.4962,2.9206,3.0607,2.3791,3.5042,4.9085,3.6799,2.4734,2.0599,1.6762
36.5,144.5,2.0431,2.2428,2.802,3.1435,3.2806,2.7394,3.3218,4.6085,3.6149,2.543,2.2584,1.861
37.5,144.5,2.2142,2.4835,3.1135,3.3938,3.4042,3.0686,3.0626,4.2905,3.6067,2.8078,2.5668,2.0604
38.5,144.5,2.2255,2.7545,3.366,3.5969,3.5518,3.1829,2.6196,3.786,3.3826,3.0329,2.6414,2.0746
39.5,144.5,2.107,2.7079,3.5136,3.751,3.5522,3.0718,2.3899,3.3854,3.4327,3.1822,2.6018,1.9154
40.5,144.5,2.2003,2.8656,3.673,3.9485,3.5318,2.999,2.2198,2.9585,3.4663,3.3353,2.3515,1.8158
41.5,144.5,2.9515,3.7102,4.1126,4.1028,3.5429,2.8255,2.0808,2.7271,3.5342,3.7409,2.8358,2.411
42.5,144.5,3.792,4.2012,4.3548,4.1244,3.4891,2.8272,2.2709,2.6695,3.4385,3.7997,3.3614,3.2004
43.5,144.5,2.923,3.329,3.3053,3.391,3.3941,3.1505,2.7902,2.7046,3.131,3.4344,3.0173,2.7547
44.5,144.5,2.1358,2.387,3.3406,3.9727,3.366,3.2794,3.2162,3.175,3.7982,3.4027,2.2452,1.9646
45.5,144.5,2.0594,2.6261,3.3502,3.8614,3.2388,2.9107,2.7617,2.815,4.0296,3.5162,2.1192,1.8019
46.5,144.5,2.0614,2.5586,3.2052,3.8064,3.0706,2.7346,2.3894,2.729,4.1174,3.4618,2.1074,1.7438
47.5,144.5,1.8415,2.1413,2.9141,3.6785,3.1099,2.773,2.2654,2.7924,4.2355,3.4565,1.9243,1.6409
48.5,144.5,2.0405,2.4146,2.9801,3.4915,3.0775,2.8702,2.1238,2.815,4.1969,3.39,1.9985,1.7059
49.5,144.5,2.0724,2.3983,2.9114,3.3245,3.2986,3.2023,2.4127,2.9618,4.1021,3.2618,2.0969,1.7302
50.5,144.5,2.5462,3.9706,4.0589,3.4807,3.2707,3.2914,2.5728,3.1258,4.1926,3.1039,1.9394,1.6637
51.5,144.5,2.317,3.9178,4.2317,3.5808,3.1243,3.1229,2.4408,2.9748,3.983,2.7216,1.7722,1.447
52.5,144.5,2.1708,3.8042,4.2266,3.4769,3.126,3.0598,2.3585,2.9088,3.8174,2.4902,1.6774,1.3301
53.5,144.5,1.621,3.3482,4.2482,3.5489,3.222,3.1776,2.3914,2.8742,3.7111,2.2831,1.4748,1.111
54.5,144.5,1.3495,2.915,4.1357,3.6396,3.4382,3.4147,2.545,2.9232,3.7526,2.165,1.3298,0.9569
55.5,144.5,1.3802,2.7571,4.3541,3.9298,3.6406,3.816,2.7886,3.0449,3.6655,2.2822,1.3406,0.9485
56.5,144.5,1.5302,3.3221,4.5166,3.9881,3.8635,3.9118,2.9707,3.2431,3.7834,2.2133,1.345,0.8911
57.5,144.5,1.6843,3.738,4.8929,4.5528,4.1465,4.0344,3.1272,3.4015,3.8544,2.4526,1.3111,0.7774
58.5,144.5,1.7146,3.6744,5.0969,4.8278,4.1902,3.9874,3.2489,3.4584,3.8693,2.8099,1.4554,0.7229
59.5,144.5,1.6589,3.1567,4.7695,5.2459,4.5264,4.824,4.2636,3.8561,3.8496,3.264,1.9567,0.9758
-49.5,145.5,4.1962,3.8818,2.7216,2.1775,1.6529,1.2847,1.5355,1.9704,2.6268,3.3955,3.7598,4.3565
-48.5,145.5,4.3807,4.0481,2.8253,2.2502,1.7158,1.4573,1.7038,2.1007,2.7468,3.655,3.9252,4.5343
-47.5,145.5,4.584,4.1551,2.9856,2.394,1.8252,1.5478,1.8655,2.2654,2.8903,3.8167,4.103,4.6531
-46.5,145.5,4.7038,4.1952,3.1159,2.477,1.931,1.6435,1.9474,2.3681,3.0312,3.8297,4.2958,4.6853
-45.5,145.5,4.9392,4.4047,3.2782,2.567,2.0158,1.8,2.0102,2.3993,3.067,3.9684,4.3582,4.8269
-44.5,145.5,5.1082,4.5989,3.4699,2.741,2.047,1.8742,2.0839,2.448,3.1786,4.0829,4.5643,4.9802
-43.5,145.5,5.2579,4.9447,3.7824,3.0269,2.2246,2.0222,2.1547,2.4845,3.2374,4.2451,4.7052,5.1331
-42.5,145.5,5.411,5.286,4.116,3.2594,2.3674,2.1396,2.2202,2.5699,3.1454,4.3315,4.8252,5.0304
-41.5,145.5,5.5891,5.1842,4.2197,3.3283,2.6681,2.4096,2.3472,2.6465,3.2083,4.3284,4.8396,4.9075
-40.5,145.5,6.1762,5.723,4.9289,3.8453,3.0857,2.8277,2.7994,3.4769,4.2197,5.2778,5.5644,5.9402
-39.5,145.5,6.5482,5.9743,5.1986,4.0411,3.1334,2.8368,2.8666,3.575,4.494,5.5224,5.8174,6.5316
-38.5,145.5,6.5374,5.9105,5.2742,4.105,3.156,2.825,2.9482,3.5887,4.3783,5.3146,5.6083,6.4109
-37.5,145.5,7.3037,6.5594,6.0238,4.5996,3.497,3.0487,3.0166,3.6206,4.3805,5.5022,5.9568,6.871
-36.5,145.5,7.9841,7.2802,6.7778,5.437,4.4618,3.7284,3.6262,4.4292,5.2584,6.3365,6.8006,7.7474
-35.5,145.5,8.1746,7.4518,7.2187,5.9196,5.0165,4.175,4.3145,5.1192,5.9614,6.8911,7.2538,8.0503
-34.5,145.5,8.2649,7.5209,7.3294,6.1654,5.2975,4.4299,4.6668,5.5231,6.4639,7.2305,7.4556,8.22
-33.5,145.5,8.3674,7.5454,7.428,6.365,5.436,4.4201,4.8881,5.7209,6.7594,7.3702,7.4755,8.2646
-32.5,145.5,8.2841,7.3195,7.2552,6.3482,5.5262,4.5252,5.0129,5.8613,6.8458,7.4602,7.4208,8.1655
-31.5,145.5,8.1317,7.3159,7.3534,6.5472,5.7204,4.8029,5.3923,6.1951,7.0985,7.6272,7.5182,8.033
-30.5,145.5,8.1163,7.5766,7.4964,6.9017,6.0127,5.2186,5.8358,6.6708,7.4263,7.9735,7.7575,8.1569
-29.5,145.5,7.7791,7.2823,7.2413,6.8635,6.0854,5.2939,5.9959,6.8587,7.4275,7.9159,7.445,7.7431
-28.5,145.5,7.7376,7.4568,7.4208,7.1074,6.2206,5.4643,6.1601,7.061,7.5336,8.0873,7.5883,7.6051
-27.5,145.5,7.5931,7.3939,7.399,7.2074,6.293,5.6244,6.2189,7.2274,7.6346,8.1322,7.5931,7.5972
-26.5,145.5,7.3006,7.289,7.2254,7.2082,6.2813,5.7221,6.4361,7.4081,7.7213,8.1413,7.5317,7.3536
-25.5,145.5,7.0387,7.0325,7.0721,7.1882,6.4483,5.898,6.546,7.5631,7.7722,8.1682,7.5658,7.303
-24.5,145.5,6.9029,6.9989,7.0282,7.1376,6.4394,5.9107,6.5686,7.4935,7.7242,8.1763,7.675,7.3423
-23.5,145.5,6.6926,6.9542,7.0349,7.2662,6.5064,6.0286,6.7625,7.649,7.8578,8.2872,7.848,7.3514
-22.5,145.5,6.4181,6.7699,6.8878,7.3296,6.4706,6.175,6.9432,7.7398,8.0551,8.3796,7.8833,7.2734
-21.5,145.5,6.0658,6.4111,6.5892,7.1885,6.4099,5.9832,6.8484,7.7184,8.1214,8.2954,7.8326,7.1914
-20.5,145.5,5.4302,5.6969,5.7456,6.5734,5.9774,5.5536,6.4584,7.4126,7.8281,7.758,7.3558,6.6883
-19.5,145.5,4.7834,5.0256,4.9738,5.6242,5.3758,5.0897,5.9102,6.7438,7.1539,7.164,6.7008,6.0972
-18.5,145.5,4.3241,4.3378,4.3042,4.633,4.6145,4.3658,5.0539,5.8759,6.378,6.4675,6.1536,5.6587
-17.5,145.5,3.9814,3.953,3.8162,4.3579,4.4681,4.3339,4.9613,5.6146,6.2539,6.317,5.9479,5.2874
-16.5,145.5,4.1602,4.1616,3.9326,4.5667,4.595,4.308,4.8365,5.4919,6.0718,6.1109,5.9686,5.4166
-15.5,145.5,4.2139,4.1018,3.8539,4.6574,4.6058,4.3414,4.6694,5.3158,5.8363,6.023,6.0871,5.5656
-14.5,145.5,4.4268,4.2137,4.0027,4.6164,4.5758,4.4208,4.6574,5.43,5.8958,6.1075,6.2194,5.7929
